exp_name,task_type,hashed_id,feedback
expv4,training,b66ccd8c9127963324d4a8ffcad953e1,This was a very satisfying and interesting experiment.  I had to look for patterns methodically to figure out each one.  Some were harder than others.  The last one was definitely the hardest to figure out the rules for.  What helped me isolate that one was that there was only one yellow block per input.  Once I realize that I was able to figure out the rest of the rules.  I would propose a possible rule and then test it out in each of the three inputs to outputs to prove it.  Once it conflicted I let it go and searched for the next hypothesis.  
expv4,training,3e61ddde750392e26f447d58ca939979,It was an interesting HIT that made me think.
expv4,training,1bb216a4ebb6ebe4607a15f8327a2dc7,Some of these were really challenging! I actually enjoyed them a lot. Thank you for the study!
expv4,training,11df1e24129b7f66bf22e83243dbb0f9,it was quite fun
expv4,training,d4e72ef608ed61e4881ed4b1d111460d,I just compare the example inputs and outputs then figure out the rules
expv4,training,b565b9251253827e0545d5fcc99a160f,"This is an interesting study, I spent more time thinking of possible solutions."
expv4,training,0959e09f9a4f70cf7e7b4eb76d00be9e,I didn't really use a specific strategy but I just tried to use common sense to find the pattern that was being used to transform the inputs in each of the examples given. Most of the patterns were pretty easy to find out if you review the examples given thoroughly. 
expv4,training,1123c2a5c52bff42c22de6fc5715b9ae,just guess pattern of example.
expv4,training,b284442a9f5db82450b61311bdeb7454,"Was a lot easier than expected. I just used my intuition to try to solve the puzzles. I tried to find the pattern between the input and the output. Sometimes I could spot the pattern with only a single input->output sample, and then I would confirm it with the subsequent samplings. Then I just reproduced the pattern using the test input."
expv4,training,556acf9442b2d6cf9868991f7c2c729e,They were pretty simple logic puzzles really. The tricky part is putting into words my thought process.
expv4,training,396d60dbfa7bf42930f7264f79849865,Fun experiment and easier than I expected.
expv4,training,b855f53fe7103a0a625cc618c24e4cce,"I explained my strategy to solve the problems as part of the study. I don't think I have to explain again. Basically, look at the examples and try to figure out a pattern."
expv4,training,4db5d1cde58e0b8e760d5c270c67c634,"This was fun, thank you for the opportunity to participate.  I just looked at each of the examples and tried to correlate which elements were similar (in position/shape/color) to determine the pattern."
expv4,training,bbe2335915c004fafb438f32c4d352ef,I just used the examples to figure out the outputs. 
expv4,training,d0baee11639fa7005fad406203ef4b3b,This survey is excellent
expv4,training,103ab9e5f0a930da26fdbcb63e37090e,I wished I had a couple more tries to solve each puzzle
expv4,training,10360ff54be27e4869e08964fe54b832,refreshing mind
expv4,training,b0f10c0db79e55b652683f14500efad2,I just looked for patterns and tried to think of the simplest and most logical process for getting from the input to the output.
expv4,training,ae3861ba6649329e8f4472a1d335e9fa,stare and compare what was different in each and what was the same. I felt they all had a pattern. I found one in particular that was harder due to grid fill and that there was gaps in the middle that the examples didn't have. I had to look at it longer to wrap my head around it. Thank you for giving me the chance to try this I enjoyed it. 
expv4,training,11c876c67792c0c6bededc0c87e5b900,"The puzzles were fun, I enjoyed coming up with the solution and the UI is easy enough to control. Thank you very much!"
expv4,training,790ca9544c747ea68d5529b4cf1d3b60,"Please show the correct answers on the page after, that was hard"
expv4,training,cd433c4f94e5f6ea155aa3324d340775,I think some of the experiment was basically unsolvable but you did have 3 guesses so that helped quite a bit. I still was very bad at this and some of the middle tasks screwed me up. I think I picked it up after my errors though and found the solutions on the last two tasks pretty easily. One of them I'm sure I didn't do wrong but it said I was doing it wrong so I didn't know what to do really I only had one choice.
expv4,training,cceff4582cc63af29108acb8ff97ea3c,This was pretty confusing. 
expv4,training,f34624f31c59ba22aba6bb8cfdae3696,"first thing to do is find the similar parts in the example of each experiment, then try to find the rules from the example and apply it to the ones in the experiment"
expv4,training,c56ed75dce39b4d33a0a152df00bab7b,First thing I did was to look at the similarities between input and output. Then scanned each of the three examples to find a common theme. Was an enjoyable task.
expv4,training,be1f5ff786ba6aa2cff492dc2f26e993,"I found it pretty easy to identify and create the patterns, but I was terrible at describing the rules. I am not sure I can explain my strategies, I just looked for how the input and output were different, and checked to be sure it was the same in each of the samples. "
expv4,training,eb56ec479a3e4a3fef3ad75d8f275928,"This was easy to figure out the patterns.  It was hard to explain what I did.  Mostly I didn't remember what the example write up said, so I wasn't sure of the best format.  It reminded me of a IQ test figuring out the patterns. I guess my main strategy was to compare the input and the output and figure out the pattern by seeing how the changes related to each other. "
expv4,training,e709577bc7380f4fd83534d7542c58f7,The experiment was interesting. I thought that the difficulty scaled nicely. The first couple were easy while the back half had me stumped for a little while and required some more thought. My main strategy was just to observe the patterns that persisted in each example and apply that to the input.
expv4,training,231c248e72ae1c07f02d8e119c28675a,"This was really interesting and enjoyable. There was not particular strategy I deployed, since the transformations were different for each task. The interface was really easy to use, and the directions/instructions were clear."
expv4,training,2d05abf0038319b026deea0a5d2db193,These seemed pretty easy/obvious. Would love to do this again! 
expv4,training,54ced390b88c7c2e76c1e099b3d1382a,Confusing at first but once I understoood was fun and I figured it out easily
expv4,training,2a1e5044e12921b39732edc9df88d871,This experiment was interesting and findout easy.
expv4,training,c70654463b7fea2e6ea8c5a80dec5e80,"Thank you, Quite difficult to solve, but i use the sample approach."
